Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
373504,B0000TWLJY,ACOMGIL1NMKH8,"\"Melody Arnold \"\"Melody Arnold 'Mules4Me\"\"\"",2,2,5,1109635200,"\"Market Spice...a big part of my \"\"Good Morning\"\"!\"","It started 31 years ago...when my in laws, from Washington came for a visit (to California), bearing gifts.  A wonderful treat called Market Spice Tea.  We added a tablespoon of it to our pot of brewing coffee and haven't stopped yet, 31 years later.<br /><br />I'm just thrilled we can do it online, now.<br /><br />Yeah, Market Spice! and Yeah, Amazon...for bringing it to us!<br /><br />(We're in Missouri now, and are spreading it across the nation, as we go)<br /><br />Your #1 fan!<br /><br />Melody Arnold<br /><br />Wentworth, MO"
373511,B001HXN01A,ADIAD65VKWI9P,Rod Blaylock,0,0,5,1349481600,My favorite Stevia Product,This has been a favorite of mine.  I use in mostly in hot drinks.  It is a little on the expensive side but is a good product.  I like NOW products.
373527,B000FAM3YQ,A22LM9AF29GSDE,Linda C. Latour,2,2,5,1240358400,Nature's Logic,"\"<a href=\"\"http://www.amazon.com/gp/product/B000FAI0JS\"\">Nature's Logic Natural Lamb Dinner Fare Canine Formula (4.4-lb bag)</a>  My dogs go crazy waiting for me to feed them Nature's Logic canned food.  They love the dry food"
373666,B006VC0ZYM,AJ9JB8X8LBSCI,Brett D. Francis,0,0,5,1297296000,A Yummy Snack,I would tell anyone who loves cheese to buy CHEEZ-IT baked crackers. They have a great taste and make a great snack! I use them to top my vegetable casseroles. My family loves them!
373685,B004Q7C0KG,AX621D98L2D34,Jsteele,0,0,5,1343001600,IndianaPickles,These pickles are made about 45 minutes away from where I live.  However that's a long way to drive to get them.  These are the best pickles ever made!  Glad I can get them from Amazon!
373695,B004WTHCO2,A1AHAZBWI6WM5A,K. Sullins,1,1,4,1293667200,Worth it for me,"I've had this for a couple of weeks now, and I love it.  If you don't want to spend the $, there are certainly cheaper ways to get the same end result -- fresh, healthy baby food.  However, I'm a working mom of two who is willing to spend some extra $ for convenience and for the assurance that I am not going to forget that I'm steaming veggies on the stove and leave it on so long that it ruins the organic food I just spent a bunch of money on!  The ease of use, from prep to clean up, is a big plus for me.  Plus, I make small batches, with different combinations every time, so my daughter is getting a better variety of foods on a weekly basis than when I made food for my son (I made large batches of food with the pot/steamer/blender combo for efficiency, and there was only so much room to store it, and only so much time to steam all of the different types of food).  I'm also more likely to make my own food on a consistent basis because of the convenience; in the couple of weeks I've had the Beaba, I've only reached for a jar one time in a pinch.  It takes up very little space as well.<br /><br />I would definitely recommend this product to someone who is willing to pay a bit more for some added convenience and ease of use.  The only reason I gave it 4 stars instead of 5 is because of the price tag, but I believe it's been worth it overall.  It seems like a quality product and seems well made.  If the price makes you cringe, just don't get it; you'll get by without it, for sure.  If not, and convenience is important to you, then I would recommend giving it a try."
373702,B004WTHCO2,AMGIE7NS5AHUW,Seza Onur,1,1,5,1286496000,Must have from 4 months and on,"I received this as a gift from another mom. Since we have started trying solids, I have found it to be a life saver. It is perfectly designed, solves many things in one product and space. Simply put, you don't need anything else to prepare baby food when you have Baby Cook."
373735,B004WTHCO2,A19V0IMEE6W8JL,Mariana,0,0,5,1337126400,incredible!!!!,A really  good  item!!  makes my  life easier!  not  just  for baby  food but  for stews and salsas! anything can be cook in here!
373738,B004WTHCO2,A2HWMQHY0VD61X,Adele,0,0,5,1334275200,Love my Beaba Babycook!,"This is the first review I've ever written, simply because I love this item.  It is sooooo easy to use.  I was a little overwhelmed at first with the thought of making my own baby food, when one of my friends suggested this item.  The baby cook takes the hassle out of using multiple pots/devices to make the babyfood. I was buying organic jarred babyfood, now will be making my own.  Ends up being cheaper and tastes way better.  Also great for making your own steamed vegetables and then pureeing the rest for baby."
373745,B004WTHCO2,A3OLDDVOKAQDCF,KG,0,0,5,1330905600,awesome,I love this product. Helps me make my baby's food fast and the best thing is that I know its healthy and made at home.
373758,B004WTHCO2,A3QH6SDRATZNVN,Little bird,0,0,4,1317600000,So quick and easy,"Love this product, so easy to use, my lil one has fresh healthy food in minutes. I like to cook a weeks supply of food, while I have one meal in the babycook I'm preparing the next. I freeze everything and defrost as I need it. I use Annabel Carmel's baby cookbook for recipe ideas and to help plan my baby's diet. Taking a star off because I would have liked it to have been a little bigger."
373763,B004WTHCO2,ACHCELKQLI7TB,jemi11,0,0,4,1305072000,"disappointed, but good customer service",I bought it online in Feb. I loved it. Very easy to use. But I just found a big crack on the bottom of the bowl. So disappointed for what I paid for. It should have lasted for a longer time. I will try to contact the customer-service to see what they can do about it.<br /><br />P.s. They have great customer service. They'll mail me a new bowl soon.
373776,B004WTHCO2,A2KN1QPGI9AB2A,J. Weisensell,0,0,5,1287964800,Beaba Babycook rocks!,"This is a wonderful item to have for yourself and baby!  Clean up is a snap, and all the parts are BPA free.  I have this unit since March and I love it.  This gives your child a chance to explore more foods and it helps to shape a healthier palate!  Buy it"
373783,B004WTHCO2,A29WI9X3OVZ6OT,TeaHoneyHollow,64,74,1,1291161600,Serious Danger to Baby's Health-PLEASE READ BEFORE BUYING,"\"I cannot urge parents enough to NOT BUY THIS PRODUCT for your child or, for that matter, ANY other child. I normally hate it when people use caps to voice a strong opinion, but for this review, I make an exception. I feel it is my duty as a fellow parent to inform others so they can protect their children from the effects of this product.<br />What some of the other reviewers have written is true: this machine grows mold. The only reason why other reviewers haven't written the same is because they either cannot see the mold, are mistaking the mold for water deposits (or the type of water they used) or are mistaking the mold for food build up (or food accidentally getting into the water reservoir).<br />I ran the vinegar cleaning through it so many times, I was sure it boiled out any kind of buildup that could possibly be in there, but I was wrong. I do not believe you can ever fully rid the reservoir of every last trace of mold and no matter what you use to clean it (though I would doubt anyone would use anything more harsh than vinegar or anything edible because of the purpose of the water reservoir), it will come back.<br />I am worried that parents have trusted that this \"\"cleaning\"\" gets this clean and sterile for continued use.<br />I also noticed decay of some kind on the side vent"
373799,B004WTHCO2,A3BHECKJBEJAW5,"\"Florencia Lalor \"\"Flor Lalor\"\"\"",0,0,5,1267833600,Excellent Product!,This food maker is the best! I hate to cook and I use it almost every day to cook food for my 9 month old baby. You can cook a lot of different foods in no time!
373803,B004WTHCO2,A157ZVO24AW3PZ,Kaja,0,0,5,1264636800,great invention!,"This is a great product!  makes it easy to steam and leave the room-you don't have to worry about overboiling veggies/fruits, easy to clean, small, cute, blender sufficient, perfect size.  it's pretty expesnive but I think worth it especially if you plan on having more kids!"
373807,B004WTHCO2,A1SI11JO4ADS53,P. Santos,0,0,5,1261958400,Great Product,Its so easy to make home made baby food with this product.  It steams and mixes as well.  Less clean-up and just an easy product to use.
373818,B004WTHCO2,A44YT9GRJM4EP,"\"Jessica Brown \"\"JBLV\"\"\"",2,4,3,1258934400,"Nice, but not necessary","This item falls into the category of nice, but not totally necessary.  While it steams and purees in one cup resulting in fewer dirty dishes, if you already have a stove top steamer and a blender you can get the same results."
373825,B004WTHCO2,A3QDVYY1XTOJ92,Ronak Parikh,0,1,1,1298160000,Broke after 3 months,Beaba will not start. Tried replacing the gasket that came with the product. Still no joy. also descaling mentions is also a huge problem. Not worth the price at all.
373875,B004WTHCO2,A7KFC7SLVND0,HuberNat,11,14,3,1299456000,I have a solution to the black mold problem in the Beaba!,"Like most of you, I noticed the black mold problem and was horrified. I tried the vinegar solution to no avail. Then, I got to thinking....Why not try CLR! CLR is a green solution to rid your home or coffeemaker of calcium, lime or rust. I figured if it is safe to use in a coffeemaker then, why not give it a try!<br />It WORKED!! I put in about a 1/2 cup of the product (undiluted)into the water reservoir, let it sit a few minutes and THEN scrubbed the inside with a toothbrush. Keeping the CLR in the reservoir, I ran the unit to steam, the black mold particles started pouring out.<br />Then, I ran it several times with plain water. Particles kept coming. I took a look inside with a flashlight and after a few more touch ups with the toothbrush, the reservoir looked BRAND NEW.<br />For safe keeping I ran it again with more fresh water.<br />In the future, whenever you use your baby food maker, I would recommend emptying out the residual water (this is what caused the mold problem in the first place) then re-attaching the food basket/processor/bowl with the lid on and running the steamer with the LID OFF. You will be able to see the water bubbling, turning to vapor and then the reservoir will be completely dry. This step is KEY as you want to will ensure that your water reservoir is completely dry while you store it. Once this is done, you can re-attach the lid. It's also a good idea that you make sure your food basket/processor/bowl is dry as well.<br />Hope this helps!"
373878,B004WTHCO2,AVV84D436SZEC,OrchDorch,3,3,5,1331510400,A Must Have Baby Item,"I'm a stay-at-home mom with an almost 7 month old.  I got the Babycook as a Christmas gift on recommendation from a coworker of my husband's.  In recent months, this has become my favorite baby item!<br /><br />I'm not a health nut.  I don't have a problem paying for convenience.  But, we figured over the course of a couple kids, this would save us money and would ultimately be healthier.  Little did I know!  It is so simple to use.  Although, the included directions stink and you need to watch a youtube video on it to understand.  But that only takes 3 minutes.  It is so simple to clean.  I was worried about this, but as soon as I've dished out my puree, I rinse the parts.  Then I can either wash right away or leave for when I finish the rest of the dishes.  If I'm making several batches in a row, I rinse and reuse.<br /><br />So the real kicker for me was when my larger-than-average son wasn't interested in solids.  I thought rather than using my Babycook, I'd just buy a couple of jars to start with to see what he liked.  He hated it all.  I wasted so much jar food because once opened it only lasts a day or two.  Then I decided just to whip up whatever fruits and veggies we had in the fridge with my Babycook.  I started with pears and carrots.  He loved both!  I'd even tried both from the jar and he had refused.  The taste difference is very distinct because of the freshness.<br /><br />I also love that I can choose the portion without wasting any of the food.  After I make a batch of whatever in my Babycook, I freeze the puree in classic Rubbermaid ice cube trays.  Once they are frozen, I pop them out and store them in plastic bags in the freezer.  Each ice cube is about an ounce, whereas jarred food is often in 4oz tubs.  My son doesn't even come close to eating 4 ounces at a sitting yet.  So I only thaw what I know he can eat.<br /><br />Making a batch doesn't take long, but I also love that it doesn't confine me to the kitchen.  If I start a batch steaming and then get pulled away to my child, the machine shuts off when it's ready and waits for me to come back.  No problem.  I tend to do a couple batches at once, and then go several weeks without needing to make any more.  For scale, one sweet potato made about 22oz of food and a pear made about 10oz.  Considering the sweet potato cost me about 80cents, I figured the savings was pretty decent.<br /><br />I'm very glad my husband's coworker suggested this, because I would have never considered making my own baby food.  Now I love it.  And I honestly believe if I can do it, anyone can."
